Detection_Rate,N_Detected,Mean_Abundance,Median_Abundance,SD_Abundance,CV_Percent,Min_Abundance,Max_Abundance,Gene,Accession,Description
100.0,120,237096971.15895206,220070499.318517,66768298.465464,28.16075555039541,125187529.168496,456360441.173881,AMBP,P02760,Protein AMBP OS=Homo sapiens OX=9606 GN=AMBP PE=1 SV=1
100.0,120,479938813.1401273,420503277.13115597,611170896.3655914,127.34350288672076,139013582.574152,6983159554.51779,HBA1; HBA2,P69905,Hemoglobin subunit alpha OS=Homo sapiens OX=9606 GN=HBA1 PE=1 SV=2
100.0,120,144502822.07468632,145078709.273292,21279616.186814774,14.726090384460727,87288924.1854286,220031367.113587,HPSE,Q9Y251,Heparanase OS=Homo sapiens OX=9606 GN=HPSE PE=1 SV=2
99.16666666666667,119,2831810.4516906952,2608063.70103341,1539789.9436310541,54.374753179957466,212538.485903618,8620099.39078356,SEC22B,O75396,Vesicle-trafficking protein SEC22b OS=Homo sapiens OX=9606 GN=SEC22B PE=1 SV=5
100.0,120,11630405.455586083,10444000.60056515,5428141.336130459,46.67198711910188,2547838.58869139,24677057.5498919,IGKV4-1,P06312,Immunoglobulin kappa variable 4-1 OS=Homo sapiens OX=9606 GN=IGKV4-1 PE=1 SV=1
100.0,120,191312564.97995344,162138995.95403552,82144439.66314775,42.93729461614568,81106439.0972179,423161433.464141,RASGRP2,Q7LDG7,RAS guanyl-releasing protein 2 OS=Homo sapiens OX=9606 GN=RASGRP2 PE=1 SV=1
100.0,120,48555228.641124375,44645664.24371775,16792552.81244272,34.58443772669229,23949339.2247149,97996305.4955231,BANF1,O75531,Barrier-to-autointegration factor OS=Homo sapiens OX=9606 GN=BANF1 PE=1 SV=1
100.0,120,231575134.19744572,223445601.6870435,76044976.4931862,32.838144197445956,30618604.4936267,415872532.755609,SYTL4,Q96C24,Synaptotagmin-like protein 4 OS=Homo sapiens OX=9606 GN=SYTL4 PE=1 SV=2
100.0,120,244697515.61128247,246127933.115521,42357676.17554817,17.310219137179974,161047333.370969,354243483.120757,FLG2,Q5D862,Filaggrin-2 OS=Homo sapiens OX=9606 GN=FLG2 PE=1 SV=1
100.0,120,294713023.0290095,291278720.3946715,48882134.103513844,16.586350206418338,198089025.761522,541512608.503792,ARL8B,Q9NVJ2,ADP-ribosylation factor-like protein 8B OS=Homo sapiens OX=9606 GN=ARL8B PE=1 SV=1
100.0,120,658969235.2176114,657537842.7089446,281353666.2841074,42.6960245255146,4373.13280043704,1512476843.12125,LASP1,Q14847,LIM and SH3 domain protein 1 OS=Homo sapiens OX=9606 GN=LASP1 PE=1 SV=2
100.0,120,257309824.27829424,243027776.288147,89248040.19774462,34.68504960821788,106768225.358229,844266163.454876,INF2,Q27J81,Inverted formin-2 OS=Homo sapiens OX=9606 GN=INF2 PE=1 SV=2
100.0,120,181295032.9820475,173800975.7642,54397753.25132419,30.005098516246086,81275204.2145804,479861519.62062,HMGB2,P26583,High mobility group protein B2 OS=Homo sapiens OX=9606 GN=HMGB2 PE=1 SV=2
100.0,120,129772952.24823843,126528820.4139945,38199273.51324363,29.435466213462952,7563681.72440447,244203219.866462,ARHGAP45,Q92619,Rho GTPase-activating protein 45 OS=Homo sapiens OX=9606 GN=ARHGAP45 PE=1 SV=2
100.0,120,246369177.730303,241289927.248229,70857469.92825966,28.760687753654953,78539482.7774038,419179765.424235,CD5L,O43866,CD5 antigen-like OS=Homo sapiens OX=9606 GN=CD5L PE=1 SV=1
100.0,120,331653281.7120627,323845810.067554,76280410.3894238,23.000046915154456,42376113.8434303,582170863.586872,C7,P10643,Complement component C7 OS=Homo sapiens OX=9606 GN=C7 PE=1 SV=2
100.0,120,248523956.47338143,244430220.728354,46216109.71462823,18.596239320525335,125523713.068634,417418843.46487,ANTXR1,Q9H6X2,Anthrax toxin receptor 1 OS=Homo sapiens OX=9606 GN=ANTXR1 PE=1 SV=2
100.0,120,716631664.7648395,700612989.986009,114414852.96571906,15.965642964334256,503057096.165609,1096786279.66257,SRC,P12931,Proto-oncogene tyrosine-protein kinase Src OS=Homo sapiens OX=9606 GN=SRC PE=1 SV=3
100.0,120,553418331.5085382,526802645.10947704,173444677.3311479,31.340609346705744,123026300.873467,990670986.086952,PTPN6,P29350,Tyrosine-protein phosphatase non-receptor type 6 OS=Homo sapiens OX=9606 GN=PTPN6 PE=1 SV=1
100.0,120,477118325.6780421,468087540.1763945,115410048.12414056,24.188978270773628,244432048.43165,981918699.089099,CORO1C,Q9ULV4,Coronin-1C OS=Homo sapiens OX=9606 GN=CORO1C PE=1 SV=1
100.0,120,18701761.404175404,14488268.710694,15086718.540345065,80.67004072128074,2277441.15207614,109419026.894495,C6,P13671,Complement component C6 OS=Homo sapiens OX=9606 GN=C6 PE=1 SV=3
100.0,120,1385783592.8983276,1376236451.656315,300361070.1112403,21.6744570833779,742363648.330088,2328589765.58705,C1QA,P02745,Complement C1q subcomponent subunit A OS=Homo sapiens OX=9606 GN=C1QA PE=1 SV=2
100.0,120,98971945.98062801,87751444.30194676,44708375.40249801,45.172775941223655,35781677.64433,294990369.716137,HNRNPD,Q14103,Heterogeneous nuclear ribonucleoprotein D0 OS=Homo sapiens OX=9606 GN=HNRNPD PE=1 SV=1
100.0,120,949824204.9273819,944302330.581547,196764992.28992304,20.715937882943987,431055923.781034,1504847361.81612,VAMP8,Q9BV40,Vesicle-associated membrane protein 8 OS=Homo sapiens OX=9606 GN=VAMP8 PE=1 SV=1
100.0,120,301319076.8222848,299389589.04047704,73006206.59342954,24.228869729508666,104654194.502117,458382552.524259,IGHG2,P01859,Immunoglobulin heavy constant gamma 2 OS=Homo sapiens OX=9606 GN=IGHG2 PE=1 SV=3
100.0,120,73358722.12540656,71226363.84113675,14383952.880065171,19.6076928050571,50805941.7195924,119017766.213283,CTSS,P25774,Cathepsin S OS=Homo sapiens OX=9606 GN=CTSS PE=1 SV=3
100.0,120,474778473.8553088,462811481.8539645,107382422.09304117,22.61737378720471,174524421.750691,736372852.237723,SELP,P16109,P-selectin OS=Homo sapiens OX=9606 GN=SELP PE=1 SV=4
100.0,120,177810987.09780896,172025722.259421,69166812.87955564,38.89906580492063,52359899.2773087,551105792.146833,BLMH,Q13867,Bleomycin hydrolase OS=Homo sapiens OX=9606 GN=BLMH PE=1 SV=1
100.0,120,72794649.94733047,57938218.9995265,56909064.08717931,78.17753657494754,10225328.7120378,533755431.35535,RALA,P11233,Ras-related protein Ral-A OS=Homo sapiens OX=9606 GN=RALA PE=1 SV=1
97.5,117,6275830.56889727,5082472.44878432,5128256.025009593,81.7143797734916,418424.197517935,28577745.0076072,SAA1,P0DJI8,Serum amyloid A-1 protein OS=Homo sapiens OX=9606 GN=SAA1 PE=1 SV=2
100.0,120,418362780.5453945,418923208.14835596,157079144.2310233,37.54615647841537,98339980.3542683,795195467.842746,SAR1A,Q9NR31,Small COPII coat GTPase SAR1A OS=Homo sapiens OX=9606 GN=SAR1A PE=1 SV=1
