Gene,Accession,Description,Mean_Group1,Mean_Group2,Log2FC,P_value,T_statistic,Cohens_d,FDR
C8B,A0A8Q3WL56,Complement component C8 beta chain OS=Homo sapiens OX=9606 GN=C8B PE=1 SV=1,30.17415138799367,30.42081585438122,-0.2466644663875499,0.0028614766538484935,-3.1145655561790844,-0.804177368650189,0.019087724049681086
CLEC3B,P05452,Tetranectin OS=Homo sapiens OX=9606 GN=CLEC3B PE=1 SV=3,30.424946898199845,30.4407067479698,-0.01575984976995315,0.8479744561185378,-0.19256228262348904,-0.04971936758056393,0.9158124126080208
APOA5,Q6Q788,Apolipoprotein A-V OS=Homo sapiens OX=9606 GN=APOA5 PE=1 SV=1,30.486616046998776,30.59495208964394,-0.10833604264516339,0.7058291207945857,-0.37932862442857906,-0.09794222967677696,0.827182522171031
C4BPA,P04003,C4b-binding protein alpha chain OS=Homo sapiens OX=9606 GN=C4BPA PE=1 SV=2,28.296451195621312,28.176753222517974,0.11969797310333874,0.0805070132115507,1.7788373406480469,0.45929382639611827,0.2085328000747972
ITIH2,P19823,Inter-alpha-trypsin inhibitor heavy chain H2 OS=Homo sapiens OX=9606 GN=ITIH2 PE=1 SV=2,28.56241773860933,28.285500466866253,0.276917271743077,1.792882354819726e-07,5.927710670545273,1.5305283138771892,6.491049070972326e-06
HP,P00738,Haptoglobin OS=Homo sapiens OX=9606 GN=HP PE=1 SV=1,28.403438719428006,28.3450901398481,0.05834857957990636,0.4197167617017258,0.8126942818609183,0.20983676128035555,0.6012669077255838
PRG4,Q92954,Proteoglycan 4 OS=Homo sapiens OX=9606 GN=PRG4 PE=1 SV=3,30.023592378865935,29.981709358943597,0.041883019922337894,0.5990088289787546,0.5287322128436779,0.13651807032979732,0.7472365423360658
DSP,P15924,Desmoplakin OS=Homo sapiens OX=9606 GN=DSP PE=1 SV=3,28.250963905592542,28.072973640721994,0.17799026487054803,0.0652241234676303,1.879347303111547,0.48524538711272297,0.18164690329359282
IGKC,P01834,Immunoglobulin kappa constant OS=Homo sapiens OX=9606 GN=IGKC PE=1 SV=2,29.84494494401231,30.007771580681023,-0.162826636668715,0.05707567909753967,-1.9413808835606952,-0.5012623887117341,0.16471296522170414
PDIA5,Q14554,Protein disulfide-isomerase A5 OS=Homo sapiens OX=9606 GN=PDIA5 PE=1 SV=1,29.116089233703846,29.069102243914692,0.046986989789154165,0.4815171327914749,0.7084279892866358,0.18291532029962312,0.6601177216323748
APOA2,V9GYM3,Apolipoprotein A-II OS=Homo sapiens OX=9606 GN=APOA2 PE=1 SV=1,30.731115140471573,30.875112639035002,-0.14399749856342936,0.14180543802588713,-1.4893794336143436,-0.3845561161714792,0.30240436783833763
F11,P03951,Coagulation factor XI OS=Homo sapiens OX=9606 GN=F11 PE=1 SV=1,29.742267165354324,29.531608989788026,0.21065817556629796,0.0018082659996084308,3.2707167853845793,0.8444954426637024,0.013222198849527926
WAS,P42768,Actin nucleation-promoting factor WAS OS=Homo sapiens OX=9606 GN=WAS PE=1 SV=4,27.234542091590374,27.36985257021767,-0.1353104786272965,0.7773560121324822,-0.2840862666810576,-0.073350758649465,0.8733511532866813
YARS1,P54577,"Tyrosine--tRNA ligase, cytoplasmic OS=Homo sapiens OX=9606 GN=YARS1 PE=1 SV=4",28.366514831710024,28.475201537494755,-0.10868670578473072,0.2650989841238739,-1.1252954963884176,-0.29055004780497,0.4560504122131006
IQGAP2,Q13576,Ras GTPase-activating-like protein IQGAP2 OS=Homo sapiens OX=9606 GN=IQGAP2 PE=1 SV=4,31.086776068072595,31.208464009962697,-0.12168794189010157,0.07160191230356677,-1.8352220812931135,-0.4738523038293561,0.1946447889071363
RHOA,P61586,Transforming protein RhoA OS=Homo sapiens OX=9606 GN=RHOA PE=1 SV=1,27.680446371994226,27.714607888038472,-0.034161516044246554,0.6741091476229217,-0.4226559893943279,-0.10912930720660335,0.8019834743564708
ILK,A0A0A0MTH3,Integrin-linked protein kinase OS=Homo sapiens OX=9606 GN=ILK PE=1 SV=1,30.255848235220334,30.150546986070093,0.10530124915024075,0.007241092977849569,2.783837710897075,0.7187838061899035,0.03723763190251661
C1QB,A0A8Q3SI33,Complement C1q B chain OS=Homo sapiens OX=9606 GN=C1QB PE=1 SV=1,12.991234504147114,13.415027179836425,-0.42379267568931134,0.7061947458585074,-0.37883354929329927,-0.09781440182650632,0.827182522171031
RAB8A,P61006,Ras-related protein Rab-8A OS=Homo sapiens OX=9606 GN=RAB8A PE=1 SV=1,28.395025784367636,28.58159269707547,-0.18656691270783554,0.043966694164446145,-2.059277052890906,-0.5317030487382379,0.13787193662197383
APOL1,O14791,Apolipoprotein L1 OS=Homo sapiens OX=9606 GN=APOL1 PE=1 SV=5,28.704912694866813,28.899713374228963,-0.1948006793621495,0.009779906561264881,-2.6717028704445784,-0.6898307148830937,0.04582173868263222
ANTXR2,P58335,Anthrax toxin receptor 2 OS=Homo sapiens OX=9606 GN=ANTXR2 PE=1 SV=5,30.402479745773395,30.378163318965452,0.02431642680794255,0.6803430814070306,0.41407969234716346,0.10691491683088367,0.8069892246324644
ANTXR2,J3KPY9,Anthrax toxin receptor OS=Homo sapiens OX=9606 GN=ANTXR2 PE=1 SV=1,21.387914404547324,20.153106864120925,1.2348075404263987,0.007618636689901165,2.765068479974393,0.7139376116042587,0.03877472283390593
GGT1,P19440,Glutathione hydrolase 1 proenzyme OS=Homo sapiens OX=9606 GN=GGT1 PE=1 SV=2,29.824140300884576,29.778567233668376,0.0455730672161998,0.32495942936939215,0.9927419503037446,0.25632486937385823,0.5186977665184787
CFL1,P23528,Cofilin-1 OS=Homo sapiens OX=9606 GN=CFL1 PE=1 SV=3,30.052656541501385,30.082917467347638,-0.030260925846253173,0.6179647794442645,-0.5014324924873458,-0.1294693128433844,0.760702036574141
HBB,P68871,Hemoglobin subunit beta OS=Homo sapiens OX=9606 GN=HBB PE=1 SV=2,25.65355016533984,25.435314304107887,0.21823586123195327,0.03608728836192857,2.145785102807885,0.5540393311809939,0.1182861118529881
APOC1,P02654,Apolipoprotein C-I OS=Homo sapiens OX=9606 GN=APOC1 PE=1 SV=1,30.070889973088892,30.07001402392519,0.0008759491637029271,0.9837941433337449,0.02040020069141266,0.0052673091691420185,0.9931593028826289
ZYX,Q15942,Zyxin OS=Homo sapiens OX=9606 GN=ZYX PE=1 SV=1,29.84041278283639,29.857348291868163,-0.016935509031775098,0.8337361494876885,-0.21085930177363732,-0.054443637610814756,0.9096860863930738
LIMS1,P48059,LIM and senescent cell antigen-like-containing domain protein 1 OS=Homo sapiens OX=9606 GN=LIMS1 PE=1 SV=4,28.867771146954375,28.973053952964232,-0.10528280600985696,0.09610313753990733,-1.6915271464338242,-0.43675043118639706,0.23735240015670137
APOD,C9JF17,Apolipoprotein D (Fragment) OS=Homo sapiens OX=9606 GN=APOD PE=1 SV=1,29.268141949285337,29.52295509078446,-0.25481314149912393,0.0871413118717121,-1.7401227242908421,-0.4492977554357007,0.22139730432478053
SELL,P14151,L-selectin OS=Homo sapiens OX=9606 GN=SELL PE=1 SV=2,29.11161111518694,29.121525360149956,-0.009914244963017182,0.8866940382592003,-0.1431167418941782,-0.036952583861307835,0.9410417074929421
SKAP2,O75563,Src kinase-associated phosphoprotein 2 OS=Homo sapiens OX=9606 GN=SKAP2 PE=1 SV=1,28.43206717038059,28.50081232151121,-0.06874515113061719,0.29005395999432587,-1.067757824067542,-0.275693884693084,0.48358994373937436
EHD3,Q9NZN3,EH domain-containing protein 3 OS=Homo sapiens OX=9606 GN=EHD3 PE=1 SV=2,30.171192176922304,30.200138634747365,-0.02894645782506089,0.5407572239621348,-0.6153095378436687,-0.15887223952207408,0.7037796223624841
F2,P00734,Prothrombin OS=Homo sapiens OX=9606 GN=F2 PE=1 SV=2,29.241599626167993,28.84593815370783,0.39566147246016214,0.10367047997423162,1.6533130017294277,0.42688358145108457,0.24946688005883833
ITIH1,P19827,Inter-alpha-trypsin inhibitor heavy chain H1 OS=Homo sapiens OX=9606 GN=ITIH1 PE=1 SV=3,28.64349429087867,28.75367581230223,-0.1101815214235593,0.40037312810571435,-0.8471871914914169,-0.2187427922510994,0.5851324707086265
IGLC6,P0CF74,Immunoglobulin lambda constant 6 OS=Homo sapiens OX=9606 GN=IGLC6 PE=1 SV=1,25.85841098262513,25.14172025316065,0.7166907294644815,1.1608947876191309e-07,6.042233987205358,1.5600981070889859,4.51050096750555e-06
RAC1,P63000,Ras-related C3 botulinum toxin substrate 1 OS=Homo sapiens OX=9606 GN=RAC1 PE=1 SV=1,28.49411700363514,28.372491286287584,0.12162571734755545,0.2736552806813249,1.1051563917257554,0.2853501533405688,0.4657402373134087
PIP4K2A,P48426,Phosphatidylinositol 5-phosphate 4-kinase type-2 alpha OS=Homo sapiens OX=9606 GN=PIP4K2A PE=1 SV=2,28.745112249327704,28.83956243773652,-0.09445018840881758,0.2757752607072292,-1.1002351270304151,-0.28407948826008,0.4678487649697722
LTF,P02788,Lactotransferrin OS=Homo sapiens OX=9606 GN=LTF PE=1 SV=6,29.198792948456735,28.979227843813216,0.21956510464351808,0.015495366013604248,2.4942117543099136,0.6440027057571387,0.06327272920622175
RALB,P11234,Ras-related protein Ral-B OS=Homo sapiens OX=9606 GN=RALB PE=1 SV=1,27.431417524261878,27.5670747399397,-0.13565721567782063,0.1995671096002565,-1.2975853212805328,-0.335035089306847,0.38210385287645265
C1S,P09871,Complement C1s subcomponent OS=Homo sapiens OX=9606 GN=C1S PE=1 SV=1,29.721413359178438,29.576143101198916,0.1452702579795222,0.07142997248593651,1.8363673772930866,0.4741480179849811,0.19450930969247326
TUBA1B,P68363,Tubulin alpha-1B chain OS=Homo sapiens OX=9606 GN=TUBA1B PE=1 SV=1,25.80906748507726,25.877425822769695,-0.06835833769243393,0.6081527985045516,-0.5155148266303471,-0.13310535588415587,0.7539201618815181
AHSG,P02765,Alpha-2-HS-glycoprotein OS=Homo sapiens OX=9606 GN=AHSG PE=1 SV=2,28.936106859213137,28.982996286915853,-0.04688942770271609,0.6133704330746022,-0.5080136746233253,-0.13116856676411814,0.7569215008075078
EPHX1,P07099,Epoxide hydrolase 1 OS=Homo sapiens OX=9606 GN=EPHX1 PE=1 SV=1,23.224094390051548,22.903084941438017,0.3210094486135304,0.02003493799167252,2.3916718124827465,0.6175270066226256,0.07625246479760478
SERPINA5,P05154,Plasma serine protease inhibitor OS=Homo sapiens OX=9606 GN=SERPINA5 PE=1 SV=3,27.482287543052834,27.435873394860554,0.04641414819228018,0.4263922783622154,0.8010149032240212,0.20682115868337198,0.6090330967668544
SYNCRIP,O60506,Heterogeneous nuclear ribonucleoprotein Q OS=Homo sapiens OX=9606 GN=SYNCRIP PE=1 SV=2,26.5227849583213,26.672296366665094,-0.14951140834379473,0.12355008137011395,-1.562757021343057,-0.4035021278553579,0.2768147392722806
CFHR1,Q03591,Complement factor H-related protein 1 OS=Homo sapiens OX=9606 GN=CFHR1 PE=1 SV=2,28.654423476695943,28.502932117399748,0.15149135929619462,0.05255304091871165,1.979149012896946,0.5110140777741813,0.15531909867070068
RAN,P62826,GTP-binding nuclear protein Ran OS=Homo sapiens OX=9606 GN=RAN PE=1 SV=3,26.71458115432854,26.748105545856596,-0.03352439152805786,0.772920651055485,-0.2899078706794553,-0.07485389033839893,0.8707656273913632
TTR,P02766,Transthyretin OS=Homo sapiens OX=9606 GN=TTR PE=1 SV=1,25.620034307245223,25.634583978562514,-0.014549671317290347,0.872837895014075,-0.16076403963876804,-0.041509096545998506,0.9319241064057785
WIPF1,O43516,WAS/WASL-interacting protein family member 1 OS=Homo sapiens OX=9606 GN=WIPF1 PE=1 SV=3,28.693399440651255,28.700676514782675,-0.007277074131419425,0.9267630385097936,-0.0923186114789438,-0.023836562986862812,0.9625268491135006
C1QC,P02747,Complement C1q subcomponent subunit C OS=Homo sapiens OX=9606 GN=C1QC PE=1 SV=3,29.23498392937252,29.370045847257888,-0.13506191788536626,0.13122063427268738,-1.530940178301095,-0.3952870543066636,0.29032565332832083
APOC4,P55056,Apolipoprotein C-IV OS=Homo sapiens OX=9606 GN=APOC4 PE=1 SV=1,28.57715316503801,28.57976707632543,-0.00261391128742261,0.9809749040626935,-0.02394974491296837,-0.006183797546256153,0.9931593028826289
SERPINF1,P36955,Pigment epithelium-derived factor OS=Homo sapiens OX=9606 GN=SERPINF1 PE=1 SV=4,29.583051204447077,29.381069320918815,0.20198188352826207,0.0006924780722409517,3.5847262622512526,0.925572340960764,0.006376402133409457
S100A8,P05109,Protein S100-A8 OS=Homo sapiens OX=9606 GN=S100A8 PE=1 SV=1,29.29885557405016,29.338487024451954,-0.03963145040179228,0.5369373605625163,-0.6211457201445869,-0.16037913531253317,0.7010993568656463
DSG1,Q02413,Desmoglein-1 OS=Homo sapiens OX=9606 GN=DSG1 PE=1 SV=2,29.921154988147006,30.120427663634846,-0.19927267548784044,0.029975836707685086,-2.2251299885472084,-0.5745260925860026,0.10291273248996195
ENO1,P06733,Alpha-enolase OS=Homo sapiens OX=9606 GN=ENO1 PE=1 SV=2,30.25655308491887,30.494548073128474,-0.23799498820960352,0.013581155483783278,-2.545836748070863,-0.6573322218294199,0.05847238023153179
ARHGAP18,Q8N392,Rho GTPase-activating protein 18 OS=Homo sapiens OX=9606 GN=ARHGAP18 PE=1 SV=3,28.370749333644635,28.42581146005655,-0.0550621264119151,0.4911583463676241,-0.6928666746189184,-0.17889740612941227,0.6658853155435108
KRT6B,P04259,"Keratin, type II cytoskeletal 6B OS=Homo sapiens OX=9606 GN=KRT6B PE=1 SV=5",24.070255889229202,23.818166025097785,0.2520898641314169,0.2523366526859434,1.1562075267315186,0.29853149971938925,0.4478638506942345
RSU1,Q15404,Ras suppressor protein 1 OS=Homo sapiens OX=9606 GN=RSU1 PE=1 SV=3,28.32589133149417,28.17863654455681,0.14725478693735994,0.07794845784651219,1.7944801556126397,0.4633327838524965,0.20470597995206272
APOC4-APOC2,K7ER74,Apolipoprotein C-II OS=Homo sapiens OX=9606 GN=APOC4-APOC2 PE=1 SV=1,27.598111573505676,27.74862937588154,-0.15051780237586243,0.027781211362891287,-2.2571378921229175,-0.582790497752385,0.09741953104427267
PYM1,Q9BRP8,Partner of Y14 and mago OS=Homo sapiens OX=9606 GN=PYM1 PE=1 SV=1,25.27155062419955,25.14374112478076,0.12780949941878816,0.28408275787672055,1.0812011966004336,0.27916494855553403,0.47736691276119814
PPIB,P23284,Peptidyl-prolyl cis-trans isomerase B OS=Homo sapiens OX=9606 GN=PPIB PE=1 SV=2,28.6632435572487,28.74253694772047,-0.07929339047177208,0.3223917111811726,-0.998069122827004,-0.2577003394048554,0.5160917878342809
ADAM10,O14672,Disintegrin and metalloproteinase domain-containing protein 10 OS=Homo sapiens OX=9606 GN=ADAM10 PE=1 SV=1,28.01052271518052,28.306650578591224,-0.2961278634107032,0.018739020088051984,-2.4186162581363932,-0.62448403257525,0.07316485049085003
PLG,P00747,Plasminogen OS=Homo sapiens OX=9606 GN=PLG PE=1 SV=2,31.0931835946169,31.084791194086094,0.008392400530805588,0.871179461984355,0.1628795387071524,0.0420553160567165,0.9307772521402264
ARF3,P61204,ADP-ribosylation factor 3 OS=Homo sapiens OX=9606 GN=ARF3 PE=1 SV=2,26.576175893281174,26.535849163759497,0.04032672952167715,0.5777501403489822,0.5598315662396018,0.14454788884847947,0.7321845454064667
SELENOP,P49908,Selenoprotein P OS=Homo sapiens OX=9606 GN=SELENOP PE=1 SV=3,28.85336300207994,28.874619283022863,-0.021256280942921535,0.7270822047792707,-0.35070242551909125,-0.09055097690066582,0.8420405905164117
ICAM1,P05362,Intercellular adhesion molecule 1 OS=Homo sapiens OX=9606 GN=ICAM1 PE=1 SV=2,24.81443709765052,24.893543343374958,-0.07910624572443936,0.44740699787616045,-0.7649427621380396,-0.1975073719041686,0.6279465617768489
DIAPH1,O60610,Protein diaphanous homolog 1 OS=Homo sapiens OX=9606 GN=DIAPH1 PE=1 SV=2,29.40384061360969,29.919866009738076,-0.5160253961283843,0.21561299568329303,-1.2519511791213214,-0.32325240446677445,0.3998016954562538
ORM2,P19652,Alpha-1-acid glycoprotein 2 OS=Homo sapiens OX=9606 GN=ORM2 PE=1 SV=2,27.69393378829286,27.577877743130717,0.11605604516214285,0.05449861592415911,1.9625736274293704,0.5067343316493221,0.1588069325754587
C9,P02748,Complement component C9 OS=Homo sapiens OX=9606 GN=C9 PE=1 SV=2,29.39559793590207,29.477282163589287,-0.08168422768721584,0.30318314215339,-1.0388562292901895,-0.2682315250096492,0.4954220127980752
H1-3,P16402,Histone H1.3 OS=Homo sapiens OX=9606 GN=H1-3 PE=1 SV=2,28.11294907192518,28.016708554918488,0.09624051700669156,0.43187434945916026,0.79150516194887,0.20436575404434518,0.6131691966920163
KRAS,P01116,GTPase KRas OS=Homo sapiens OX=9606 GN=KRAS PE=1 SV=1,28.270260583424363,28.186000258990685,0.08426032443367859,0.3393965815446487,0.9632992308292309,0.24872279189440166,0.5305777766443821
EIF2S3,P41091,Eukaryotic translation initiation factor 2 subunit 3 OS=Homo sapiens OX=9606 GN=EIF2S3 PE=1 SV=3,28.960451211297777,28.662919708980798,0.29753150231697845,4.311328700627274e-05,4.424955502356384,1.14251859788901,0.0006747223021007486
HMGB1,P09429,High mobility group protein B1 OS=Homo sapiens OX=9606 GN=HMGB1 PE=1 SV=3,27.59839557970737,27.432103615304907,0.1662919644024612,0.12855200611654796,1.541836939385217,0.398100585920424,0.2860102594185208
LBP,P18428,Lipopolysaccharide-binding protein OS=Homo sapiens OX=9606 GN=LBP PE=1 SV=3,29.062171212190318,29.122903487913614,-0.060732275723296425,0.2527492792053464,-1.1551908699115627,-0.29826900005722273,0.4478638506942345
KRT16,P08779,"Keratin, type I cytoskeletal 16 OS=Homo sapiens OX=9606 GN=KRT16 PE=1 SV=4",30.139659028111794,29.91209017993918,0.2275688481726128,0.0761601377484436,1.805670435987934,0.466222101821357,0.20262468975374867
CPB2,Q96IY4,Carboxypeptidase B2 OS=Homo sapiens OX=9606 GN=CPB2 PE=1 SV=2,27.09947911574687,26.94224013337608,0.1572389823707887,0.2665394384202363,1.121873323662344,0.28966644660657476,0.45719823467281423
CSTA,P01040,Cystatin-A OS=Homo sapiens OX=9606 GN=CSTA PE=1 SV=1,25.679877580789967,25.67804168539987,0.0018358953900978747,0.9857341771701369,0.017957768754920177,0.004636675954856649,0.9932160305072916
PKM,P14618,Pyruvate kinase PKM OS=Homo sapiens OX=9606 GN=PKM PE=1 SV=4,30.289334597018748,30.16252491828259,0.12680967873615856,0.05179004163234021,1.9857933170498268,0.5127296297295976,0.1536341458478919
NACA,E9PAV3,"Nascent polypeptide-associated complex subunit alpha, muscle-specific form OS=Homo sapiens OX=9606 GN=NACA PE=1 SV=1",27.26413411089789,27.093266945633978,0.17086716526391044,0.3068767686287641,1.0308801218432622,0.2661721029223485,0.49934085028153347
TUBB1,Q9H4B7,Tubulin beta-1 chain OS=Homo sapiens OX=9606 GN=TUBB1 PE=1 SV=1,30.609791918286145,30.749590401912243,-0.13979848362609815,0.04255286632165541,-2.073748615300113,-0.535439590085202,0.13503329890517343
HPX,P02790,Hemopexin OS=Homo sapiens OX=9606 GN=HPX PE=1 SV=2,28.73799139128864,28.55811156013619,0.17987983115245143,0.022842392095861336,2.3382762579029,0.6037403337126753,0.08384315808457858
SERPINC1,P01008,Antithrombin-III OS=Homo sapiens OX=9606 GN=SERPINC1 PE=1 SV=1,27.861126813452323,28.18670225187385,-0.32557543842152725,0.011705791708098882,-2.6032582959975636,-0.6721584017516575,0.052087503326819884
KRT78,Q8N1N4,"Keratin, type II cytoskeletal 78 OS=Homo sapiens OX=9606 GN=KRT78 PE=1 SV=2",28.329970009403432,28.155688033582454,0.17428197582097837,0.023373559713587462,2.3288388288807957,0.6013036000171004,0.08546524876469494
GSN,P06396,Gelsolin OS=Homo sapiens OX=9606 GN=GSN PE=1 SV=1,27.6307702553672,27.527244884182878,0.10352537118432181,0.23738074790988128,1.1938912313774055,0.3082613904205172,0.43069194922601467
IGKV2-28,A0A075B6P5,Immunoglobulin kappa variable 2-28 OS=Homo sapiens OX=9606 GN=IGKV2-28 PE=3 SV=1,26.156084854870826,26.724891968233894,-0.5688071133630679,0.019990873438858112,-2.392561991680375,-0.6177568499031293,0.07625246479760478
PRXL2A,Q9BRX8,Peroxiredoxin-like 2A OS=Homo sapiens OX=9606 GN=PRXL2A PE=1 SV=3,20.975751971237017,21.357126354220682,-0.3813743829836653,0.6058921307033165,-0.518774001625896,-0.13394687124949833,0.7528753230970228
LRRC59,Q96AG4,Leucine-rich repeat-containing protein 59 OS=Homo sapiens OX=9606 GN=LRRC59 PE=1 SV=1,24.407990278697607,24.637969754854204,-0.22997947615659697,0.14506163694386132,-1.4770878932553595,-0.3813824540975071,0.3073699701119151
PRDX1,Q06830,Peroxiredoxin-1 OS=Homo sapiens OX=9606 GN=PRDX1 PE=1 SV=1,23.94524963189199,23.49572224142722,0.44952739046476964,7.0464225490010575e-06,4.93731719215775,1.274809817344702,0.00013839291077081446
APOC3,B0YIW2,Apolipoprotein C-III OS=Homo sapiens OX=9606 GN=APOC3 PE=1 SV=1,27.761991012502946,27.642313868043168,0.11967714445977862,0.05790729268453818,1.934716386029651,0.4995416228484959,0.16622018374996164
RAB10,P61026,Ras-related protein Rab-10 OS=Homo sapiens OX=9606 GN=RAB10 PE=1 SV=1,29.591144802771176,29.855653403442723,-0.26450860067154736,0.003946620135421131,-3.002461225516482,-0.7752321549372564,0.024273999520177073
SERPINA3,P01011,Alpha-1-antichymotrypsin OS=Homo sapiens OX=9606 GN=SERPINA3 PE=1 SV=2,28.228427311881926,27.824022644796795,0.40440466708513156,0.0003425080337961645,3.806067710221197,0.9827224570816329,0.003637435318915267
